episode_id,step,decision_step,timestamp,zone_1_temp_error,zone_1_temp_delta,zone_1_co2_error,zone_1_co2_delta,zone_2_temp_error,zone_2_temp_delta,zone_2_co2_error,zone_2_co2_delta,zone_3_temp_error,zone_3_temp_delta,zone_3_co2_error,zone_3_co2_delta,zone_4_temp_error,zone_4_temp_delta,zone_4_co2_error,zone_4_co2_delta,outdoor_temp,outdoor_temp_slope,sin_time,cos_time,prev_zone_1_damper,prev_zone_2_damper,prev_zone_3_damper,prev_zone_4_damper,prev_oa_damper,prev_coil_valve,prev_fan_speed,action_zone_1_tanh,action_zone_2_tanh,action_zone_3_tanh,action_zone_4_tanh,action_oa_tanh,action_coil_tanh,action_fan_tanh
3,10,1,2025-07-29 08:50:00,0.008903503,-0.031362534,-68.6004,8.186523,-0.078611374,-0.054906845,-197.72717,7.378662,0.03269005,-0.015737534,-148.67896,8.225037,0.1545639,-0.028137207,-189.35077,8.136719,32.2,-1.2,0.7372773,-0.6755902,0.9899915,0.99356806,0.6657554,0.99952495,0.050274998,0.77750003,0.90349805,0.99899995,0.9818087,0.7867507,0.99899995,-0.9754499,-0.06808461,0.01804289
3,11,1,2025-07-29 08:55:00,-0.13011932,-0.025754929,-30.282288,7.5165405,-0.3285141,-0.04745865,-162.04504,7.088257,-0.10503578,-0.025623322,-110.34619,7.5532227,0.034460068,-0.022104263,-150.77295,7.5718994,32.5,3.6,0.72236395,-0.69151306,0.99952495,0.9913591,0.89870656,0.99952495,0.05675128,0.4980002,0.9335703,0.013729146,-0.6146369,0.08017879,0.9976184,0.67476714,-0.6401818,-0.4313104
3,12,1,2025-07-29 09:00:00,-0.033805847,0.02341652,-39.121033,-1.7727051,-0.2562847,0.017244339,-165.78021,-0.81622314,-0.061122894,0.013185501,-120.74756,-2.0531006,0.013780594,0.002286911,-190.5592,-6.9716797,32.8,3.6,0.70710677,-0.70710677,0.5315213,0.23304746,0.5630849,0.9988687,0.510561,0.22911453,0.7201275,0.9367669,0.86434966,0.5686356,-0.013034469,-0.8739552,-0.9116791,-0.10146141
3,13,1,2025-07-29 09:05:00,-0.024345398,0.0052452087,10.079834,9.583618,-0.3337326,-0.011850357,-117.50885,9.462402,-0.056728363,0.0038070679,-73.87402,9.243347,0.20082474,0.038528442,-143.9867,9.2022705,32.55,-3.0,0.69151306,-0.72236395,0.96996427,0.93556607,0.7951019,0.5188086,0.08466233,0.10151079,0.8768058,0.99899995,0.97803503,-0.20997305,0.99899995,0.9086675,0.8456352,0.1783923
3,14,1,2025-07-29 09:10:00,-0.056634903,-0.01568985,-60.562683,-12.156128,-0.4490223,-0.031679153,-170.04535,-9.435791,0.034683228,0.012144089,-85.877686,-2.5785522,0.16701889,-0.015748978,-197.65814,-9.550903,32.3,-3.0,0.6755902,-0.7372773,0.99952495,0.9895666,0.42526278,0.99952495,0.5748836,0.9274485,1.0097363,0.99899995,0.111734115,0.9038943,0.99899995,0.43577746,-0.24625215,-0.17392673
3,15,1,2025-07-29 09:15:00,-0.068286896,0.00084495544,-65.413635,-0.8986206,-0.42365646,0.007232666,-162.96716,1.2144165,0.00063323975,-0.0037612915,-98.66077,-2.3024902,0.15679169,0.0010375977,-204.93372,-1.3154297,32.55,3.0,0.6593458,-0.7518398,0.99952495,0.5780737,0.95434976,0.99952495,0.44483882,0.41426146,0.84238476,0.5903327,-0.53675485,0.41018435,0.9961723,-0.0049435007,-0.40128917,-0.47726557
3,16,1,2025-07-29 09:20:00,-0.019975662,0.011421204,-37.042725,5.256531,-0.28742218,0.028009415,-134.23096,5.546997,0.04527855,0.010501862,-82.45923,3.190979,0.17680359,0.0059509277,-189.2926,3.079773,32.8,3.0,0.64278764,-0.76604444,0.805408,0.27004144,0.71983755,0.9981818,0.32364056,0.34139407,0.6982988,0.8305434,-0.6283088,0.7367429,0.99654,-0.021183815,-0.18135816,-0.25967297
3,17,1,2025-07-29 09:25:00,-0.009384155,0.002128601,-24.004517,2.4518433,-0.14991379,0.027555466,-108.62079,4.88385,0.030769348,-0.0026988983,-76.38434,1.2720337,0.1760521,-8.773804e-05,-176.33344,2.4476929,33.3,6.0,0.62592345,-0.77988446,0.9195081,0.22655332,0.87495285,0.99835646,0.31917447,0.44476163,0.8016553,0.6620097,-0.60135,0.67331016,0.99899995,0.5242835,-0.01037755,-0.3113556
3,18,1,2025-07-29 09:30:00,0.032733917,0.008224487,-34.311768,-1.8759766,-0.0060920715,0.02875328,-96.864624,2.137085,0.040483475,0.0019569397,-88.60748,-2.2545776,0.1957283,0.0038089752,-189.44312,-2.3562012,33.8,6.0,0.6087614,-0.7933533,0.8394546,0.23935872,0.8448223,0.99952495,0.469178,0.5251225,0.77710605,0.666145,-0.5926401,0.7383585,0.99899995,0.34228206,0.1733998,-0.26412487
3,19,1,2025-07-29 09:35:00,0.048109055,0.0016517639,-36.689148,-0.42596436,0.122421265,0.024492264,-84.9635,2.205017,0.023483276,-0.0046577454,-94.1145,-0.9837036,0.18914986,-0.0026760101,-192.54309,-0.5493164,33.5,-3.6,0.59130967,-0.8064446,0.84141886,0.24349594,0.87572026,0.99952495,0.41912758,0.6114979,0.79954064,0.32060698,0.31733036,0.7156145,0.99899995,0.50143033,0.43308607,-0.022348229
3,20,1,2025-07-29 09:40:00,0.094358444,0.007751465,-39.557312,-0.71203613,0.06583786,-0.012369156,-111.11542,-4.7495728,-0.028884888,-0.011676788,-110.78021,-3.0791016,0.14207077,-0.0107040405,-207.11237,-2.6696167,33.2,-3.6,0.57357645,-0.81915206,0.6772883,0.6757319,0.86491686,0.99952495,0.46289337,0.7335504,0.91438454,0.6458303,0.39239168,0.9515055,0.99899995,0.7398069,0.17536676,-0.23285364
3,21,1,2025-07-29 09:45:00,0.13710213,0.010549545,-53.17224,-2.5123901,0.05571556,1.9073486e-05,-131.76141,-3.8095093,-0.025253296,0.0029144287,-123.832825,-2.4554443,0.17081833,0.007846832,-220.61353,-2.5003052,33.9,8.4,0.55557024,-0.8314696,0.83176935,0.711386,0.97696507,0.99952495,0.5284469,0.61242235,0.8143945,0.99899995,0.9923005,0.9819856,0.99899995,0.21907188,-0.091000125,0.056464925
3,22,1,2025-07-29 09:50:00,0.14932823,0.00554657,-57.553528,-0.7863159,-0.029428482,-0.013521194,-147.0534,-2.6478882,-0.023471832,0.0033836365,-122.98761,0.09655762,0.19638824,0.0080833435,-214.26514,1.0044556,34.6,8.4,0.53729963,-0.8433914,0.99952495,0.9963427,0.99144316,0.99952495,0.3852448,0.4872299,0.9518208,0.99899995,-0.4000222,0.96677655,0.99899995,-0.36724105,-0.4260294,-0.05926885
3,23,1,2025-07-29 09:55:00,0.13735771,-0.0011367798,-33.957214,4.5595703,0.07839584,0.021360397,-118.71216,5.5028687,-0.044202805,-0.0030517578,-101.09436,4.303528,0.19537163,0.00093460083,-183.70288,5.7299805,33.95,-7.8,0.51877326,-0.85491186,0.99952495,0.33498943,0.98421884,0.99952495,0.22400872,0.32976615,0.89684725,0.99899995,0.39379385,0.9968439,0.99899995,0.57009447,0.4117111,0.2840973
3,24,1,2025-07-29 10:00:00,0.10709381,-0.011144638,-75.27557,-7.2090454,0.032455444,-0.0133571625,-146.22217,-5.153015,-0.082523346,-0.012451172,-127.930664,-5.015564,0.1768837,-0.008716583,-210.211,-4.8930664,33.3,-7.8,0.5,-0.8660254,0.99952495,0.71205205,0.9985008,0.99952495,0.481776,0.7235042,1.0599462,0.99899995,-0.26177457,0.99899995,0.99899995,-0.57977784,-0.16805612,-0.1545851
3,25,1,2025-07-29 10:05:00,0.027265549,-0.014619827,-42.630066,6.42749,0.12028694,0.017662048,-102.18121,8.533142,-0.09082985,-0.0007610321,-83.77765,8.446106,0.10023689,-0.014047623,-177.64081,6.4223633,33.0,-3.6,0.48098877,-0.87672675,0.99952495,0.40065706,0.99952495,0.99952495,0.16556111,0.4510136,0.85157204,-0.20960225,0.48292285,0.99899995,0.9960644,0.67730373,0.3687704,-0.28023595
